"","id","r_squared_adj","effect_size","pvalue","padj"
"rheMac10:chr20:44522472-44522972:250","rhe_mac10_chr20_44522472_44522972_250",NA,NA,NA,NA
"rn6:chr4:30079827-30080327:250","rn6_chr4_30079827_30080327_250",NA,NA,NA,NA
"rheMac10:chr5:87061015-87061515:250","rhe_mac10_chr5_87061015_87061515_250",NA,NA,NA,NA
"rn6:chr7:23692609-23693109:250","rn6_chr7_23692609_23693109_250",NA,NA,NA,NA
"mm10:chr6:146502038-146502539","mm10_chr6_146502038_146502539",NA,NA,NA,NA
"rn6:chr7:141069637-141070137:250","rn6_chr7_141069637_141070137_250",NA,NA,NA,NA
"rheMac10:chr6:131383784-131384284:250","rhe_mac10_chr6_131383784_131384284_250",NA,NA,NA,NA
"rheMac10:chr16:38380565-38381065:250","rhe_mac10_chr16_38380565_38381065_250",NA,NA,NA,NA
"mm10:chr11:69095720-69096221","mm10_chr11_69095720_69096221",NA,NA,NA,NA
"rheMac10:chr15:109093872-109094372:250","rhe_mac10_chr15_109093872_109094372_250",NA,NA,NA,NA
"rheMac10:chr15:94917378-94917878:250","rhe_mac10_chr15_94917378_94917878_250",NA,NA,NA,NA
"hg38:chr5:134244899-134245400","hg38_chr5_134244899_134245400",NA,NA,NA,NA
"rn6:chr20:12870425-12870925:250","rn6_chr20_12870425_12870925_250",NA,NA,NA,NA
"hg38:chr7:38318739-38319240","hg38_chr7_38318739_38319240",NA,NA,NA,NA
"mm10:chr11:52097949-52098450","mm10_chr11_52097949_52098450",NA,NA,NA,NA
"rheMac10:chr3:81142123-81142623:250","rhe_mac10_chr3_81142123_81142623_250",NA,NA,NA,NA
"rheMac10:chr17:83106634-83107134:250","rhe_mac10_chr17_83106634_83107134_250",NA,NA,NA,NA
"hg38:chr13:114166268-114166769","hg38_chr13_114166268_114166769",NA,NA,NA,NA
"hg38:chr16:89699994-89700495","hg38_chr16_89699994_89700495",NA,NA,NA,NA
"rn6:chr5:62310421-62310921:250","rn6_chr5_62310421_62310921_250",NA,NA,NA,NA
"hg38:chr22:38046306-38046807","hg38_chr22_38046306_38046807",NA,NA,NA,NA
"rheMac10:chr9:113279936-113280436:250","rhe_mac10_chr9_113279936_113280436_250",NA,NA,NA,NA
"rheMac10:chr14:20841648-20842148:250","rhe_mac10_chr14_20841648_20842148_250",NA,NA,NA,NA
"rn6:chr10:89376954-89377454:250","rn6_chr10_89376954_89377454_250",NA,NA,NA,NA
"rheMac10:chr2:83776612-83777112:250","rhe_mac10_chr2_83776612_83777112_250",NA,NA,NA,NA
"rn6:chr19:53926248-53926748:250","rn6_chr19_53926248_53926748_250",NA,NA,NA,NA
"hg38:chr2:27628766-27629267","hg38_chr2_27628766_27629267",NA,NA,NA,NA
"rn6:chr8:22459331-22459831:250","rn6_chr8_22459331_22459831_250",NA,NA,NA,NA
"hg38:chr5:139658435-139658936","hg38_chr5_139658435_139658936",NA,NA,NA,NA
"hg38:chr20:31662077-31662578","hg38_chr20_31662077_31662578",NA,NA,NA,NA
"hg38:chr11:113773519-113774020","hg38_chr11_113773519_113774020",NA,NA,NA,NA
"rheMac10:chr5:182435526-182436026:250","rhe_mac10_chr5_182435526_182436026_250",NA,NA,NA,NA
"rheMac10:chr2:112265268-112265768:250","rhe_mac10_chr2_112265268_112265768_250",NA,NA,NA,NA
"mm10:chr13:111270748-111271249","mm10_chr13_111270748_111271249",NA,NA,NA,NA
"hg38:chr2:200889086-200889587","hg38_chr2_200889086_200889587",NA,NA,NA,NA
"rheMac10:chr9:58388588-58389088:250","rhe_mac10_chr9_58388588_58389088_250",NA,NA,NA,NA
"rheMac10:chr1:89849709-89850209:250","rhe_mac10_chr1_89849709_89850209_250",NA,NA,NA,NA
"hg38:chr8:122195855-122196356","hg38_chr8_122195855_122196356",NA,NA,NA,NA
"rheMac10:chr11:48795732-48796232:250","rhe_mac10_chr11_48795732_48796232_250",NA,NA,NA,NA
"rn6:chr5:173220104-173220604:250","rn6_chr5_173220104_173220604_250",NA,NA,NA,NA
"hg38:chr11:64092931-64093432","hg38_chr11_64092931_64093432",NA,NA,NA,NA
"rheMac10:chr5:156269854-156270354:250","rhe_mac10_chr5_156269854_156270354_250",NA,NA,NA,NA
"mm10:chr12:9113624-9114125","mm10_chr12_9113624_9114125",NA,NA,NA,NA
"rheMac10:chr19:39934460-39934960:250","rhe_mac10_chr19_39934460_39934960_250",NA,NA,NA,NA
"rn6:chrX:11898170-11898670:250","rn6_chr_x_11898170_11898670_250",NA,NA,NA,NA
"mm10:chr10:60792859-60793360","mm10_chr10_60792859_60793360",NA,NA,NA,NA
"hg38:chr16:67393256-67393757","hg38_chr16_67393256_67393757",NA,NA,NA,NA
"hg38:chr12:124395903-124396404","hg38_chr12_124395903_124396404",NA,NA,NA,NA
"rheMac10:chr7:152436952-152437452:250","rhe_mac10_chr7_152436952_152437452_250",NA,NA,NA,NA
"rheMac10:chr19:11234816-11235316:250","rhe_mac10_chr19_11234816_11235316_250",NA,NA,NA,NA
"mm10:chr5:99978841-99979342","mm10_chr5_99978841_99979342",NA,NA,NA,NA
"hg38:chr5:149268932-149269433","hg38_chr5_149268932_149269433",NA,NA,NA,NA
"rn6:chr1:94069312-94069812:250","rn6_chr1_94069312_94069812_250",NA,NA,NA,NA
"rn6:chr7:134726238-134726738:250","rn6_chr7_134726238_134726738_250",NA,NA,NA,NA
"rn6:chr1:94069882-94070382:250","rn6_chr1_94069882_94070382_250",NA,NA,NA,NA
"hg38:chr12:5988529-5989030","hg38_chr12_5988529_5989030",NA,NA,NA,NA
"rheMac10:chr3:46536587-46537087:250","rhe_mac10_chr3_46536587_46537087_250",NA,NA,NA,NA
"rheMac10:chr12:31948921-31949421:250","rhe_mac10_chr12_31948921_31949421_250",NA,NA,NA,NA
"mm10:chr7:79362055-79362556","mm10_chr7_79362055_79362556",NA,NA,NA,NA
"mm10:chr11:69099047-69099548","mm10_chr11_69099047_69099548",NA,NA,NA,NA
"rheMac10:chr16:69583559-69584059:250","rhe_mac10_chr16_69583559_69584059_250",NA,NA,NA,NA
"rheMac10:chr10:45216583-45217083:250","rhe_mac10_chr10_45216583_45217083_250",NA,NA,NA,NA
"hg38:chr1:203277054-203277555","hg38_chr1_203277054_203277555",NA,NA,NA,NA
"rheMac10:chr10:32600909-32601409:250","rhe_mac10_chr10_32600909_32601409_250",NA,NA,NA,NA
"mm10:chr9:31211699-31212200","mm10_chr9_31211699_31212200",NA,NA,NA,NA
"rn6:chr3:7965515-7966015:250","rn6_chr3_7965515_7966015_250",NA,NA,NA,NA
"mm10:chr15:59828387-59828888","mm10_chr15_59828387_59828888",NA,NA,NA,NA
"rn6:chr9:46467181-46467681:250","rn6_chr9_46467181_46467681_250",NA,NA,NA,NA
"rheMac10:chr10:94169146-94169646:250","rhe_mac10_chr10_94169146_94169646_250",NA,NA,NA,NA
"rheMac10:chr11:2941186-2941686:250","rhe_mac10_chr11_2941186_2941686_250",NA,NA,NA,NA
"rn6:chr17:23890415-23890915:250","rn6_chr17_23890415_23890915_250",NA,NA,NA,NA
"rheMac10:chr17:4000976-4001476:250","rhe_mac10_chr17_4000976_4001476_250",NA,NA,NA,NA
"hg38:chr17:32444188-32444689","hg38_chr17_32444188_32444689",NA,NA,NA,NA
"rn6:chr15:105759879-105760379:250","rn6_chr15_105759879_105760379_250",NA,NA,NA,NA
"rheMac10:chr11:54534847-54535347:250","rhe_mac10_chr11_54534847_54535347_250",NA,NA,NA,NA
"rn6:chr8:69145348-69145848:250","rn6_chr8_69145348_69145848_250",NA,NA,NA,NA
"rn6:chr9:117066045-117066545:250","rn6_chr9_117066045_117066545_250",NA,NA,NA,NA
"hg38:chr19:9792338-9792839","hg38_chr19_9792338_9792839",NA,NA,NA,NA
"rheMac10:chr14:9205722-9206222:250","rhe_mac10_chr14_9205722_9206222_250",NA,NA,NA,NA
"hg38:chr19:6022202-6022703","hg38_chr19_6022202_6022703",NA,NA,NA,NA
"rheMac10:chr4:41816271-41816771:250","rhe_mac10_chr4_41816271_41816771_250",NA,NA,NA,NA
"rheMac10:chr10:94673942-94674442:250","rhe_mac10_chr10_94673942_94674442_250",NA,NA,NA,NA
"rn6:chr3:5800776-5801276:250","rn6_chr3_5800776_5801276_250",NA,NA,NA,NA
"rn6:chr1:233139283-233139783:250","rn6_chr1_233139283_233139783_250",NA,NA,NA,NA
"rn6:chr1:100553882-100554382:250","rn6_chr1_100553882_100554382_250",NA,NA,NA,NA
"hg38:chr3:37451797-37452298","hg38_chr3_37451797_37452298",NA,NA,NA,NA
"hg38:chr2:226835762-226836263","hg38_chr2_226835762_226836263",NA,NA,NA,NA
"rheMac10:chr14:117571056-117571556:250","rhe_mac10_chr14_117571056_117571556_250",NA,NA,NA,NA
"rheMac10:chr12:105140435-105140935:250","rhe_mac10_chr12_105140435_105140935_250",NA,NA,NA,NA
"rheMac10:chr6:137437525-137438025:250","rhe_mac10_chr6_137437525_137438025_250",NA,NA,NA,NA
"rheMac10:chr17:4739203-4739703:250","rhe_mac10_chr17_4739203_4739703_250",NA,NA,NA,NA
"mm10:chr5:142906518-142907019","mm10_chr5_142906518_142907019",NA,NA,NA,NA
"rheMac10:chr15:99640429-99640929:250","rhe_mac10_chr15_99640429_99640929_250",NA,NA,NA,NA
"rn6:chr5:121886817-121887317:250","rn6_chr5_121886817_121887317_250",NA,NA,NA,NA
"rn6:chr1:163796657-163797157:250","rn6_chr1_163796657_163797157_250",NA,NA,NA,NA
"rn6:chr7:98829424-98829924:250","rn6_chr7_98829424_98829924_250",NA,NA,NA,NA
"rheMac10:chr13:92410670-92411170:250","rhe_mac10_chr13_92410670_92411170_250",NA,NA,NA,NA
"rheMac10:chr8:56401103-56401603:250","rhe_mac10_chr8_56401103_56401603_250",NA,NA,NA,NA
"rheMac10:chr3:42619276-42619776:250","rhe_mac10_chr3_42619276_42619776_250",NA,NA,NA,NA
"rheMac10:chr14:123872762-123873262:250","rhe_mac10_chr14_123872762_123873262_250",NA,NA,NA,NA
"rheMac10:chr16:73253161-73253661:250","rhe_mac10_chr16_73253161_73253661_250",NA,NA,NA,NA
"mm10:chr18:35654262-35654763","mm10_chr18_35654262_35654763",NA,NA,NA,NA
"rn6:chr9:100001790-100002290:250","rn6_chr9_100001790_100002290_250",NA,NA,NA,NA
"mm10:chr2:32718713-32719214","mm10_chr2_32718713_32719214",NA,NA,NA,NA
"rheMac10:chr9:125129407-125129907:250","rhe_mac10_chr9_125129407_125129907_250",NA,NA,NA,NA
"hg38:chr1:108692571-108693072","hg38_chr1_108692571_108693072",NA,NA,NA,NA
"rheMac10:chr4:166361171-166361671:250","rhe_mac10_chr4_166361171_166361671_250",NA,NA,NA,NA
"rheMac10:chr7:167002050-167002550:250","rhe_mac10_chr7_167002050_167002550_250",NA,NA,NA,NA
"rn6:chr5:59504640-59505140:250","rn6_chr5_59504640_59505140_250",NA,NA,NA,NA
"rn6:chr9:114614927-114615427:250","rn6_chr9_114614927_114615427_250",NA,NA,NA,NA
"mm10:chr15:81845715-81846216","mm10_chr15_81845715_81846216",NA,NA,NA,NA
"hg38:chr9:38047694-38048195","hg38_chr9_38047694_38048195",NA,NA,NA,NA
"rheMac10:chr11:47746178-47746678:250","rhe_mac10_chr11_47746178_47746678_250",NA,NA,NA,NA
"rheMac10:chr8:10256041-10256541:250","rhe_mac10_chr8_10256041_10256541_250",NA,NA,NA,NA
"hg38:chr10:97718151-97718652","hg38_chr10_97718151_97718652",NA,NA,NA,NA
"rn6:chr14:12342105-12342605:250","rn6_chr14_12342105_12342605_250",NA,NA,NA,NA
"rn6:chr4:148050595-148051095:250","rn6_chr4_148050595_148051095_250",NA,NA,NA,NA
"rheMac10:chr1:100127335-100127835:250","rhe_mac10_chr1_100127335_100127835_250",NA,NA,NA,NA
"mm10:chr15:79210515-79211016","mm10_chr15_79210515_79211016",NA,NA,NA,NA
"rn6:chr10:54574603-54575103:250","rn6_chr10_54574603_54575103_250",NA,NA,NA,NA
"rn6:chr15:108122477-108122977:250","rn6_chr15_108122477_108122977_250",NA,NA,NA,NA
"rheMac10:chr2:86715929-86716429:250","rhe_mac10_chr2_86715929_86716429_250",NA,NA,NA,NA
"rn6:chr3:50036260-50036760:250","rn6_chr3_50036260_50036760_250",NA,NA,NA,NA
"hg38:chr1:56579172-56579673","hg38_chr1_56579172_56579673",NA,NA,NA,NA
"rn6:chr6:60439183-60439683:250","rn6_chr6_60439183_60439683_250",NA,NA,NA,NA
"mm10:chr17:26885337-26885838","mm10_chr17_26885337_26885838",NA,NA,NA,NA
"rn6:chr2:57931348-57931848:250","rn6_chr2_57931348_57931848_250",NA,NA,NA,NA
"hg38:chr8:22159682-22160183","hg38_chr8_22159682_22160183",NA,NA,NA,NA
"mm10:chr11:108023200-108023701","mm10_chr11_108023200_108023701",NA,NA,NA,NA
"mm10:chr7:118884898-118885399","mm10_chr7_118884898_118885399",NA,NA,NA,NA
"hg38:chr3:104460676-104461177","hg38_chr3_104460676_104461177",NA,NA,NA,NA
"hg38:chr16:56932622-56933123","hg38_chr16_56932622_56933123",NA,NA,NA,NA
"hg38:chr1:8815512-8816013","hg38_chr1_8815512_8816013",NA,NA,NA,NA
"hg38:chr18:55861246-55861747","hg38_chr18_55861246_55861747",NA,NA,NA,NA
"rn6:chr1:199341981-199342481:250","rn6_chr1_199341981_199342481_250",NA,NA,NA,NA
"hg38:chr18:55324504-55325005","hg38_chr18_55324504_55325005",NA,NA,NA,NA
"rn6:chr2:211344216-211344716:250","rn6_chr2_211344216_211344716_250",NA,NA,NA,NA
"rheMac10:chr9:133856595-133857095:250","rhe_mac10_chr9_133856595_133857095_250",NA,NA,NA,NA
"rn6:chr5:172545302-172545802:250","rn6_chr5_172545302_172545802_250",NA,NA,NA,NA
"rheMac10:chr20:55169120-55169620:250","rhe_mac10_chr20_55169120_55169620_250",NA,NA,NA,NA
"rheMac10:chr2:121876687-121877187:250","rhe_mac10_chr2_121876687_121877187_250",NA,NA,NA,NA
"rn6:chr6:92841394-92841894:250","rn6_chr6_92841394_92841894_250",NA,NA,NA,NA
"rheMac10:chr14:8149226-8149726:250","rhe_mac10_chr14_8149226_8149726_250",NA,NA,NA,NA
"rn6:chr8:35676122-35676622:250","rn6_chr8_35676122_35676622_250",NA,NA,NA,NA
"rn6:chr5:2306909-2307409:250","rn6_chr5_2306909_2307409_250",NA,NA,NA,NA
"rheMac10:chr2:155706277-155706777:250","rhe_mac10_chr2_155706277_155706777_250",NA,NA,NA,NA
"rn6:chr16:32752853-32753353:250","rn6_chr16_32752853_32753353_250",NA,NA,NA,NA
"rheMac10:chr3:132898583-132899083:250","rhe_mac10_chr3_132898583_132899083_250",NA,NA,NA,NA
"rheMac10:chr10:69051141-69051641:250","rhe_mac10_chr10_69051141_69051641_250",NA,NA,NA,NA
"rn6:chr8:48807872-48808372:250","rn6_chr8_48807872_48808372_250",NA,NA,NA,NA
"rheMac10:chr6:154676950-154677450:250","rhe_mac10_chr6_154676950_154677450_250",NA,NA,NA,NA
"rn6:chr20:20214531-20215031:250","rn6_chr20_20214531_20215031_250",NA,NA,NA,NA
"rheMac10:chr13:53544822-53545322:250","rhe_mac10_chr13_53544822_53545322_250",NA,NA,NA,NA
"rn6:chr8:73439808-73440308:250","rn6_chr8_73439808_73440308_250",NA,NA,NA,NA
"rn6:chr19:23386721-23387221:250","rn6_chr19_23386721_23387221_250",NA,NA,NA,NA
"rn6:chr9:54670567-54671067:250","rn6_chr9_54670567_54671067_250",NA,NA,NA,NA
"rn6:chr8:49822332-49822832:250","rn6_chr8_49822332_49822832_250",NA,NA,NA,NA
"rheMac10:chr3:14776851-14777351:250","rhe_mac10_chr3_14776851_14777351_250",NA,NA,NA,NA
"rn6:chr16:71339755-71340255:250","rn6_chr16_71339755_71340255_250",NA,NA,NA,NA
"mm10:chr12:46818741-46819242","mm10_chr12_46818741_46819242",NA,NA,NA,NA
"rheMac10:chr11:49676859-49677359:250","rhe_mac10_chr11_49676859_49677359_250",NA,NA,NA,NA
"rn6:chr8:53065170-53065670:250","rn6_chr8_53065170_53065670_250",NA,NA,NA,NA
"rheMac10:chr7:67867877-67868377:250","rhe_mac10_chr7_67867877_67868377_250",NA,NA,NA,NA
"rn6:chr10:64398058-64398558:250","rn6_chr10_64398058_64398558_250",NA,NA,NA,NA
"rheMac10:chr19:46514728-46515228:250","rhe_mac10_chr19_46514728_46515228_250",NA,NA,NA,NA
"rheMac10:chr9:74077744-74078244:250","rhe_mac10_chr9_74077744_74078244_250",NA,NA,NA,NA
"mm10:chr16:4938843-4939344","mm10_chr16_4938843_4939344",NA,NA,NA,NA
"rn6:chr10:57220188-57220688:250","rn6_chr10_57220188_57220688_250",NA,NA,NA,NA
"rn6:chr6:110993945-110994445:250","rn6_chr6_110993945_110994445_250",NA,NA,NA,NA
"rn6:chr19:56964936-56965436:250","rn6_chr19_56964936_56965436_250",NA,NA,NA,NA
"rn6:chr14:105157237-105157737:250","rn6_chr14_105157237_105157737_250",NA,NA,NA,NA
"rn6:chr7:78867038-78867538:250","rn6_chr7_78867038_78867538_250",NA,NA,NA,NA
"rheMac10:chr2:157310782-157311282:250","rhe_mac10_chr2_157310782_157311282_250",NA,NA,NA,NA
"hg38:chr7:100467874-100468375","hg38_chr7_100467874_100468375",NA,NA,NA,NA
"rn6:chr1:221042742-221043242:250","rn6_chr1_221042742_221043242_250",NA,NA,NA,NA
"hg38:chr16:75550144-75550645","hg38_chr16_75550144_75550645",NA,NA,NA,NA
"rheMac10:chrX:13549881-13550381:250","rhe_mac10_chr_x_13549881_13550381_250",NA,NA,NA,NA
"rn6:chr10:3959510-3960010:250","rn6_chr10_3959510_3960010_250",NA,NA,NA,NA
"rheMac10:chr7:41018193-41018693:250","rhe_mac10_chr7_41018193_41018693_250",NA,NA,NA,NA
"hg38:chr5:11564711-11565212","hg38_chr5_11564711_11565212",NA,NA,NA,NA
"mm10:chr1:135734591-135735092","mm10_chr1_135734591_135735092",NA,NA,NA,NA
"rheMac10:chr3:84961182-84961682:250","rhe_mac10_chr3_84961182_84961682_250",NA,NA,NA,NA
"rn6:chr4:117190300-117190800:250","rn6_chr4_117190300_117190800_250",NA,NA,NA,NA
"rn6:chr18:55976324-55976824:250","rn6_chr18_55976324_55976824_250",NA,NA,NA,NA
"rn6:chr7:141132734-141133234:250","rn6_chr7_141132734_141133234_250",NA,NA,NA,NA
"rheMac10:chr3:2693962-2694462:250","rhe_mac10_chr3_2693962_2694462_250",NA,NA,NA,NA
"rheMac10:chr19:49403783-49404283:250","rhe_mac10_chr19_49403783_49404283_250",NA,NA,NA,NA
"hg38:chr3:53130204-53130705","hg38_chr3_53130204_53130705",NA,NA,NA,NA
"mm10:chr15:90997560-90998061","mm10_chr15_90997560_90998061",NA,NA,NA,NA
"rn6:chr10:81925204-81925704:250","rn6_chr10_81925204_81925704_250",NA,NA,NA,NA
"rn6:chr2:180971511-180972011:250","rn6_chr2_180971511_180972011_250",NA,NA,NA,NA
"rn6:chr17:7261166-7261666:250","rn6_chr17_7261166_7261666_250",NA,NA,NA,NA
"rheMac10:chr1:198981902-198982402:250","rhe_mac10_chr1_198981902_198982402_250",NA,NA,NA,NA
"rheMac10:chr19:4174284-4174784:250","rhe_mac10_chr19_4174284_4174784_250",NA,NA,NA,NA
"rheMac10:chr7:96795182-96795682:250","rhe_mac10_chr7_96795182_96795682_250",NA,NA,NA,NA
"hg38:chr1:51534917-51535418","hg38_chr1_51534917_51535418",NA,NA,NA,NA
"hg38:chr7:35800810-35801311","hg38_chr7_35800810_35801311",NA,NA,NA,NA
"rn6:chr1:144089864-144090364:250","rn6_chr1_144089864_144090364_250",NA,NA,NA,NA
"rn6:chr7:97777887-97778387:250","rn6_chr7_97777887_97778387_250",NA,NA,NA,NA
"hg38:chr12:69585117-69585618","hg38_chr12_69585117_69585618",NA,NA,NA,NA
"rheMac10:chr11:49353601-49354101:250","rhe_mac10_chr11_49353601_49354101_250",NA,NA,NA,NA
"rn6:chr5:78222759-78223259:250","rn6_chr5_78222759_78223259_250",NA,NA,NA,NA
"rheMac10:chr1:100060330-100060830:250","rhe_mac10_chr1_100060330_100060830_250",NA,NA,NA,NA
"rheMac10:chr20:44354752-44355252:250","rhe_mac10_chr20_44354752_44355252_250",NA,NA,NA,NA
"rn6:chr2:229660016-229660516:250","rn6_chr2_229660016_229660516_250",NA,NA,NA,NA
"rn6:chr7:139241115-139241615:250","rn6_chr7_139241115_139241615_250",NA,NA,NA,NA
"rn6:chr5:114517589-114518089:250","rn6_chr5_114517589_114518089_250",NA,NA,NA,NA
"mm10:chr15:5116276-5116777","mm10_chr15_5116276_5116777",NA,NA,NA,NA
"rheMac10:chr14:75958284-75958784:250","rhe_mac10_chr14_75958284_75958784_250",NA,NA,NA,NA
"rheMac10:chrX:149764676-149765176:250","rhe_mac10_chr_x_149764676_149765176_250",NA,NA,NA,NA
"rn6:chr2:88112437-88112937:250","rn6_chr2_88112437_88112937_250",NA,NA,NA,NA
"mm10:chr8:67911099-67911600","mm10_chr8_67911099_67911600",NA,NA,NA,NA
"mm10:chr1:9545061-9545562","mm10_chr1_9545061_9545562",NA,NA,NA,NA
"rn6:chr10:66943863-66944363:250","rn6_chr10_66943863_66944363_250",NA,NA,NA,NA
"rn6:chr5:70449534-70450034:250","rn6_chr5_70449534_70450034_250",NA,NA,NA,NA
"rheMac10:chr20:1669012-1669512:250","rhe_mac10_chr20_1669012_1669512_250",NA,NA,NA,NA
"rheMac10:chr9:60647078-60647578:250","rhe_mac10_chr9_60647078_60647578_250",NA,NA,NA,NA
"rheMac10:chr16:23510053-23510553:250","rhe_mac10_chr16_23510053_23510553_250",NA,NA,NA,NA
"hg38:chr10:45298448-45298949","hg38_chr10_45298448_45298949",NA,NA,NA,NA
"hg38:chr4:997249-997750","hg38_chr4_997249_997750",NA,NA,NA,NA
"rn6:chr10:62665678-62666178:250","rn6_chr10_62665678_62666178_250",NA,NA,NA,NA
"rn6:chr4:56118696-56119196:250","rn6_chr4_56118696_56119196_250",NA,NA,NA,NA
"rheMac10:chr13:39290877-39291377:250","rhe_mac10_chr13_39290877_39291377_250",NA,NA,NA,NA
"rn6:chr16:71510304-71510804:250","rn6_chr16_71510304_71510804_250",NA,NA,NA,NA
"rheMac10:chr7:80770056-80770556:250","rhe_mac10_chr7_80770056_80770556_250",NA,NA,NA,NA
"hg38:chr4:59339596-59340097","hg38_chr4_59339596_59340097",NA,NA,NA,NA
"hg38:chrX:17174647-17175148","hg38_chr_x_17174647_17175148",NA,NA,NA,NA
"hg38:chr17:46013767-46014268","hg38_chr17_46013767_46014268",NA,NA,NA,NA
"rheMac10:chr15:46184404-46184904:250","rhe_mac10_chr15_46184404_46184904_250",NA,NA,NA,NA
"rn6:chr19:11515173-11515673:250","rn6_chr19_11515173_11515673_250",NA,NA,NA,NA
"rheMac10:chr9:47232531-47233031:250","rhe_mac10_chr9_47232531_47233031_250",NA,NA,NA,NA
"rheMac10:chr1:22400802-22401302:250","rhe_mac10_chr1_22400802_22401302_250",NA,NA,NA,NA
"mm10:chr11:94936712-94937213","mm10_chr11_94936712_94937213",NA,NA,NA,NA
"rheMac10:chr1:134734783-134735283:250","rhe_mac10_chr1_134734783_134735283_250",NA,NA,NA,NA
"hg38:chr5:174424286-174424787","hg38_chr5_174424286_174424787",NA,NA,NA,NA
"rn6:chr10:96418727-96419227:250","rn6_chr10_96418727_96419227_250",NA,NA,NA,NA
"rn6:chr1:78848602-78849102:250","rn6_chr1_78848602_78849102_250",NA,NA,NA,NA
"rheMac10:chr8:130407856-130408356:250","rhe_mac10_chr8_130407856_130408356_250",NA,NA,NA,NA
"hg38:chr13:46389840-46390341","hg38_chr13_46389840_46390341",NA,NA,NA,NA
"rn6:chr2:18585105-18585605:250","rn6_chr2_18585105_18585605_250",NA,NA,NA,NA
"hg38:chr11:122580958-122581459","hg38_chr11_122580958_122581459",NA,NA,NA,NA
"hg38:chr10:102645441-102645942","hg38_chr10_102645441_102645942",NA,NA,NA,NA
"hg38:chr17:17838230-17838731","hg38_chr17_17838230_17838731",NA,NA,NA,NA
"rn6:chr18:50644418-50644918:250","rn6_chr18_50644418_50644918_250",NA,NA,NA,NA
"rn6:chr7:117392467-117392967:250","rn6_chr7_117392467_117392967_250",NA,NA,NA,NA
"rn6:chr5:86546134-86546634:250","rn6_chr5_86546134_86546634_250",NA,NA,NA,NA
"rheMac10:chrX:100400134-100400634:250","rhe_mac10_chr_x_100400134_100400634_250",NA,NA,NA,NA
"rheMac10:chr3:33384237-33384737:250","rhe_mac10_chr3_33384237_33384737_250",NA,NA,NA,NA
"rn6:chr3:93639613-93640113:250","rn6_chr3_93639613_93640113_250",NA,NA,NA,NA
"mm10:chr19:5846519-5847020","mm10_chr19_5846519_5847020",NA,NA,NA,NA
"hg38:chr19:57599592-57600093","hg38_chr19_57599592_57600093",NA,NA,NA,NA
"mm10:chr11:98438792-98439293","mm10_chr11_98438792_98439293",NA,NA,NA,NA
"rn6:chr5:57783344-57783844:250","rn6_chr5_57783344_57783844_250",NA,NA,NA,NA
"rn6:chr3:139001853-139002353:250","rn6_chr3_139001853_139002353_250",NA,NA,NA,NA
"rheMac10:chr16:29039873-29040373:250","rhe_mac10_chr16_29039873_29040373_250",NA,NA,NA,NA
"rn6:chr14:37282154-37282654:250","rn6_chr14_37282154_37282654_250",NA,NA,NA,NA
"mm10:chr4:97872040-97872541","mm10_chr4_97872040_97872541",NA,NA,NA,NA
"rn6:chr4:134110640-134111140:250","rn6_chr4_134110640_134111140_250",NA,NA,NA,NA
"rheMac10:chr7:67943708-67944208:250","rhe_mac10_chr7_67943708_67944208_250",NA,NA,NA,NA
"rheMac10:chr2:58029820-58030320:250","rhe_mac10_chr2_58029820_58030320_250",NA,NA,NA,NA
"rheMac10:chr2:144893007-144893507:250","rhe_mac10_chr2_144893007_144893507_250",NA,NA,NA,NA
"rn6:chr4:78233718-78234218:250","rn6_chr4_78233718_78234218_250",NA,NA,NA,NA
"rheMac10:chr10:29397641-29398141:250","rhe_mac10_chr10_29397641_29398141_250",NA,NA,NA,NA
"rheMac10:chr13:13017403-13017903:250","rhe_mac10_chr13_13017403_13017903_250",NA,NA,NA,NA
"mm10:chr14:51082642-51083143","mm10_chr14_51082642_51083143",NA,NA,NA,NA
"rn6:chr14:88714195-88714695:250","rn6_chr14_88714195_88714695_250",NA,NA,NA,NA
"rn6:chr16:7211239-7211739:250","rn6_chr16_7211239_7211739_250",NA,NA,NA,NA
"rn6:chr17:63675352-63675852:250","rn6_chr17_63675352_63675852_250",NA,NA,NA,NA
"hg38:chr7:152436040-152436541","hg38_chr7_152436040_152436541",NA,NA,NA,NA
"hg38:chr11:119375550-119376051","hg38_chr11_119375550_119376051",NA,NA,NA,NA
"mm10:chr2:84826746-84827247","mm10_chr2_84826746_84827247",NA,NA,NA,NA
"hg38:chr14:55579899-55580400","hg38_chr14_55579899_55580400",NA,NA,NA,NA
"rheMac10:chr2:195644945-195645445:250","rhe_mac10_chr2_195644945_195645445_250",NA,NA,NA,NA
"mm10:chr11:33744404-33744905","mm10_chr11_33744404_33744905",NA,NA,NA,NA
"rn6:chr3:159368971-159369471:250","rn6_chr3_159368971_159369471_250",NA,NA,NA,NA
"mm10:chr10:95567944-95568445","mm10_chr10_95567944_95568445",NA,NA,NA,NA
"mm10:chr17:74316187-74316688","mm10_chr17_74316187_74316688",NA,NA,NA,NA
"rn6:chr5:74440149-74440649:250","rn6_chr5_74440149_74440649_250",NA,NA,NA,NA
"rn6:chr2:20334309-20334809:250","rn6_chr2_20334309_20334809_250",NA,NA,NA,NA
"rn6:chr13:49419504-49420004:250","rn6_chr13_49419504_49420004_250",NA,NA,NA,NA
